candidate_feature_subset_mask,candidate_feature_subset_members,seed,stable_row_id,id,source_row_id,dev_position,population,primary_case,transition_role,signature_support,assigned_action_set,evaluated_actions,gold_label,joint_prediction,selector_prediction,joint_correct,selector_correct,correct_to_incorrect,incorrect_to_correct,abstention_objective_passed,selector_objective_passed,safety_target,safety_target_reason
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__evidence_deletion,generated_fact_230__evidence_deletion,generated_fact_230__evidence_deletion,560,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__evidence_truncation,generated_fact_230__evidence_truncation,generated_fact_230__evidence_truncation,561,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__irrelevant_evidence,generated_fact_230__irrelevant_evidence,generated_fact_230__irrelevant_evidence,562,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__location_swap,generated_fact_230__location_swap,generated_fact_230__location_swap,556,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",NOT_ENTITLED,SUPPORT,SUPPORT,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__none,generated_fact_230__none,generated_fact_230__none,552,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__paraphrase,generated_fact_230__paraphrase,generated_fact_230__paraphrase,553,NONDISCOVERY,false,,UNSEEN,"[""00000""]","[""00000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,UNSEEN_SIGNATURE_ABSTAINS
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__polarity_flip,generated_fact_230__polarity_flip,generated_fact_230__polarity_flip,563,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__predicate_swap,generated_fact_230__predicate_swap,generated_fact_230__predicate_swap,559,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__role_swap,generated_fact_230__role_swap,generated_fact_230__role_swap,557,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_230__title_name_swap,generated_fact_230__title_name_swap,generated_fact_230__title_name_swap,558,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__entity_swap,generated_fact_238__entity_swap,generated_fact_238__entity_swap,566,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__event_swap,generated_fact_238__event_swap,generated_fact_238__event_swap,567,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__evidence_deletion,generated_fact_238__evidence_deletion,generated_fact_238__evidence_deletion,572,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__evidence_truncation,generated_fact_238__evidence_truncation,generated_fact_238__evidence_truncation,573,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__irrelevant_evidence,generated_fact_238__irrelevant_evidence,generated_fact_238__irrelevant_evidence,574,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__location_swap,generated_fact_238__location_swap,generated_fact_238__location_swap,568,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",NOT_ENTITLED,SUPPORT,SUPPORT,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__none,generated_fact_238__none,generated_fact_238__none,564,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__paraphrase,generated_fact_238__paraphrase,generated_fact_238__paraphrase,565,NONDISCOVERY,false,,UNSEEN,"[""00000""]","[""00000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,UNSEEN_SIGNATURE_ABSTAINS
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__polarity_flip,generated_fact_238__polarity_flip,generated_fact_238__polarity_flip,575,NONDISCOVERY,false,,UNSEEN,"[""00000""]","[""00000""]",SUPPORT,SUPPORT,SUPPORT,true,true,false,false,,,OPTIONAL,UNSEEN_SIGNATURE_ABSTAINS
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__predicate_swap,generated_fact_238__predicate_swap,generated_fact_238__predicate_swap,571,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__role_swap,generated_fact_238__role_swap,generated_fact_238__role_swap,569,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_238__title_name_swap,generated_fact_238__title_name_swap,generated_fact_238__title_name_swap,570,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__entity_swap,generated_fact_240__entity_swap,generated_fact_240__entity_swap,578,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__event_swap,generated_fact_240__event_swap,generated_fact_240__event_swap,579,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__evidence_deletion,generated_fact_240__evidence_deletion,generated_fact_240__evidence_deletion,584,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__evidence_truncation,generated_fact_240__evidence_truncation,generated_fact_240__evidence_truncation,585,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__irrelevant_evidence,generated_fact_240__irrelevant_evidence,generated_fact_240__irrelevant_evidence,586,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__location_swap,generated_fact_240__location_swap,generated_fact_240__location_swap,580,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",NOT_ENTITLED,SUPPORT,SUPPORT,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__none,generated_fact_240__none,generated_fact_240__none,576,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__paraphrase,generated_fact_240__paraphrase,generated_fact_240__paraphrase,577,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__polarity_flip,generated_fact_240__polarity_flip,generated_fact_240__polarity_flip,587,NONDISCOVERY,false,,UNSEEN,"[""00000""]","[""00000""]",SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,false,,,OPTIONAL,UNSEEN_SIGNATURE_ABSTAINS
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__predicate_swap,generated_fact_240__predicate_swap,generated_fact_240__predicate_swap,583,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__role_swap,generated_fact_240__role_swap,generated_fact_240__role_swap,581,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_240__title_name_swap,generated_fact_240__title_name_swap,generated_fact_240__title_name_swap,582,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__entity_swap,generated_fact_241__entity_swap,generated_fact_241__entity_swap,590,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__event_swap,generated_fact_241__event_swap,generated_fact_241__event_swap,591,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__evidence_deletion,generated_fact_241__evidence_deletion,generated_fact_241__evidence_deletion,596,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__evidence_truncation,generated_fact_241__evidence_truncation,generated_fact_241__evidence_truncation,597,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__irrelevant_evidence,generated_fact_241__irrelevant_evidence,generated_fact_241__irrelevant_evidence,598,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__location_swap,generated_fact_241__location_swap,generated_fact_241__location_swap,592,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__none,generated_fact_241__none,generated_fact_241__none,588,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__paraphrase,generated_fact_241__paraphrase,generated_fact_241__paraphrase,589,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__polarity_flip,generated_fact_241__polarity_flip,generated_fact_241__polarity_flip,599,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",SUPPORT,NOT_ENTITLED,NOT_ENTITLED,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__predicate_swap,generated_fact_241__predicate_swap,generated_fact_241__predicate_swap,595,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__role_swap,generated_fact_241__role_swap,generated_fact_241__role_swap,593,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_241__title_name_swap,generated_fact_241__title_name_swap,generated_fact_241__title_name_swap,594,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__entity_swap,generated_fact_257__entity_swap,generated_fact_257__entity_swap,602,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__event_swap,generated_fact_257__event_swap,generated_fact_257__event_swap,603,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__evidence_deletion,generated_fact_257__evidence_deletion,generated_fact_257__evidence_deletion,608,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__evidence_truncation,generated_fact_257__evidence_truncation,generated_fact_257__evidence_truncation,609,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__irrelevant_evidence,generated_fact_257__irrelevant_evidence,generated_fact_257__irrelevant_evidence,610,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__location_swap,generated_fact_257__location_swap,generated_fact_257__location_swap,604,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",NOT_ENTITLED,SUPPORT,SUPPORT,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__none,generated_fact_257__none,generated_fact_257__none,600,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__paraphrase,generated_fact_257__paraphrase,generated_fact_257__paraphrase,601,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__polarity_flip,generated_fact_257__polarity_flip,generated_fact_257__polarity_flip,611,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",SUPPORT,SUPPORT,SUPPORT,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__predicate_swap,generated_fact_257__predicate_swap,generated_fact_257__predicate_swap,607,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__role_swap,generated_fact_257__role_swap,generated_fact_257__role_swap,605,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_257__title_name_swap,generated_fact_257__title_name_swap,generated_fact_257__title_name_swap,606,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__entity_swap,generated_fact_262__entity_swap,generated_fact_262__entity_swap,614,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__event_swap,generated_fact_262__event_swap,generated_fact_262__event_swap,615,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__evidence_deletion,generated_fact_262__evidence_deletion,generated_fact_262__evidence_deletion,620,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__evidence_truncation,generated_fact_262__evidence_truncation,generated_fact_262__evidence_truncation,621,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__irrelevant_evidence,generated_fact_262__irrelevant_evidence,generated_fact_262__irrelevant_evidence,622,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__location_swap,generated_fact_262__location_swap,generated_fact_262__location_swap,616,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",NOT_ENTITLED,SUPPORT,SUPPORT,false,false,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__none,generated_fact_262__none,generated_fact_262__none,612,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__paraphrase,generated_fact_262__paraphrase,generated_fact_262__paraphrase,613,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",REFUTE,REFUTE,REFUTE,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__polarity_flip,generated_fact_262__polarity_flip,generated_fact_262__polarity_flip,623,NONDISCOVERY,false,,SEEN,"[""00000""]","[""00000""]",SUPPORT,SUPPORT,SUPPORT,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__predicate_swap,generated_fact_262__predicate_swap,generated_fact_262__predicate_swap,619,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__role_swap,generated_fact_262__role_swap,generated_fact_262__role_swap,617,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
01000000000000,"[""FINAL_MARGIN_SIGN_SEQUENCE""]",183,generated_fact_262__title_name_swap,generated_fact_262__title_name_swap,generated_fact_262__title_name_swap,618,NONDISCOVERY,false,,SEEN,"[""11000""]","[""11000""]",NOT_ENTITLED,NOT_ENTITLED,NOT_ENTITLED,true,true,false,false,,,OPTIONAL,NO_REQUIRED_ALLOW_OR_BLOCK_CONSTRAINT
